irradiance_w_m2,ambient_temp_c,dc_power_w,ac_power_w,flow_rate_lpm,timestamp,day
0.002995403581310097,15.000109125044961,0.01,0.0,0.0,01:01:00,1
0.004354701666207124,15.000112444312133,0.01,0.0,0.0,01:02:00,1
0.00315427652958175,15.000115860244614,0.01,0.0,0.0,01:03:00,1
0.005884573146051253,15.00011937552176,0.02,0.0,0.0,01:04:00,1
0.006102958705378573,15.00012299289305,0.02,0.0,0.0,01:05:00,1
0.006329096773520096,15.000126715179801,0.02,0.0,0.0,01:06:00,1
0.006563248983876789,15.00013054527692,0.02,0.0,0.0,01:07:00,1
0.004373371277589854,15.000134486154689,0.02,0.0,0.0,01:08:00,1
0.007056684235260874,15.000138540860611,0.02,0.0,0.0,01:09:00,1
0.007316533160609504,15.000142712521262,0.03,0.0,0.0,01:10:00,1
0.007585528510664759,15.000147004344221,0.03,0.0,0.0,01:11:00,1
0.007863976078219462,15.000151419620018,0.03,0.0,0.0,01:12:00,1
0.008152191283376277,15.000155961724134,0.03,0.0,0.0,01:13:00,1
0.00845049945546944,15.000160634119048,0.03,0.0,0.0,01:14:00,1
0.00875923612252035,15.000165440356318,0.03,0.0,0.0,01:15:00,1
0.005172724798962834,15.000170384078723,0.02,0.0,0.0,01:16:00,1
0.009409389837912195,15.000175469022437,0.03,0.0,0.0,01:17:00,1
0.00975153164988436,15.000180699019264,0.03,0.0,0.0,01:18:00,1
0.010105552118617056,15.00018607799891,0.03,0.0,0.0,01:19:00,1
0.010471842383721196,15.00019160999131,0.04,0.0,0.0,01:20:00,1
0.01085080568863607,15.000197299129008,0.04,0.0,0.0,01:21:00,1
0.01124285772799463,15.00020314964958,0.04,0.0,0.0,01:22:00,1
0.007356881402235086,15.000209165898122,0.03,0.0,0.0,01:23:00,1
0.012067955192325763,15.000215352329773,0.04,0.0,0.0,01:24:00,1
0.012501897516831686,15.00022171351232,0.04,0.0,0.0,01:25:00,1
0.01295072313484043,15.000228254128823,0.04,0.0,0.0,01:26:00,1
0.013414915531662179,15.000234978980329,0.05,0.0,0.0,01:27:00,1
0.013894972925507636,15.000241892988623,0.05,0.0,0.0,01:28:00,1
0.0065179110417170495,15.000249001199048,0.02,0.0,0.0,01:29:00,1
0.0047176568478460666,15.00025630878338,0.02,0.0,0.0,01:30:00,1
0.01124604501728807,15.000263821042761,0.04,0.0,0.0,01:31:00,1
0.015984356037426747,15.000271543410703,0.05,0.0,0.0,01:32:00,1
0.016551757005741224,15.00027948145615,0.06,0.0,0.0,01:33:00,1
0.005688420290606487,15.000287640886599,0.02,0.0,0.0,01:34:00,1
0.017744735636946663,15.000296027551293,0.06,0.0,0.0,01:35:00,1
0.018371558832027467,15.000304647444484,0.06,0.0,0.0,01:36:00,1
0.019019466082147888,15.00031350670875,0.07,0.0,0.0,01:37:00,1
0.019689127596856336,15.000322611638397,0.07,0.0,0.0,01:38:00,1
0.020381233508023455,15.000331968682923,0.07,0.0,0.0,01:39:00,1
0.021096494415021743,15.000341584450547,0.07,0.0,0.0,01:40:00,1
0.021835641943292135,15.000351465711828,0.07,0.0,0.0,01:41:00,1
0.0225994293165781,15.000361619403346,0.08,0.0,0.0,01:42:00,1
0.012521800461906374,15.000372052631452,0.04,0.0,0.0,01:43:00,1
0.02420404801604535,15.000382772676113,0.08,0.0,0.0,01:44:00,1
0.01679253775142611,15.000393786994827,0.06,0.0,0.0,01:45:00,1
0.025916830902939118,15.000405103226607,0.09,0.0,0.0,01:46:00,1
0.01609387994468525,15.000416729196056,0.06,0.0,0.0,01:47:00,1
0.02774464296287751,15.000428672917533,0.1,0.0,0.0,01:48:00,1
0.0287039405241834,15.00044094259938,0.1,0.0,0.0,01:49:00,1
0.02969475466780442,15.000453546648254,0.1,0.0,0.0,01:50:00,1
0.03071806115266375,15.000466493673539,0.11,0.0,0.0,01:51:00,1
0.03177486387504062,15.000479792491838,0.11,0.0,0.0,01:52:00,1
0.032866195610972544,15.00049345213157,0.11,0.0,0.0,01:53:00,1
0.033993118776049935,15.000507481837644,0.12,0.0,0.0,01:54:00,1
0.03515672620294165,15.000521891076238,0.12,0.0,0.0,01:55:00,1
0.036358141936998246,15.00053668953966,0.12,0.0,0.0,01:56:00,1
0.03759852205028129,15.000551887151307,0.13,0.0,0.0,01:57:00,1
0.03887905547437354,15.000567494070737,0.13,0.0,0.0,01:58:00,1
0.04020096485232997,15.00058352069882,0.14,0.0,0.0,01:59:00,1
0.04156550741013181,15.000599977682993,0.14,0.0,0.0,02:00:00,1
0.03197301375107903,15.000616875922633,0.11,0.0,0.0,02:01:00,1
0.04442769925203442,15.000634226574514,0.15,0.0,0.0,02:02:00,1
0.01426667883906698,15.000652041058375,0.05,0.0,0.0,02:03:00,1
0.047476414846036416,15.000670331062613,0.16,0.0,0.0,02:04:00,1
0.04907425563243602,15.000689108550056,0.17,0.0,0.0,02:05:00,1
0.050723050548783996,15.000708385763868,0.17,0.0,0.0,02:06:00,1
0.05242432501914189,15.000728175233562,0.18,0.0,0.0,02:07:00,1
0.0541796467694637,15.000748489781119,0.19,0.0,0.0,02:08:00,1
0.055990626891721205,15.000769342527237,0.19,0.0,0.0,02:09:00,1
0.04199985490677157,15.000790746897684,0.14,0.0,0.0,02:10:00,1
0.05978622999897632,15.000812716629785,0.21,0.0,0.0,02:11:00,1
0.06177430190519461,15.000835265779017,0.21,0.0,0.0,02:12:00,1
0.04637324682175738,15.00085840872574,0.16,0.0,0.0,02:13:00,1
0.033750102635448996,15.000882160182046,0.12,0.0,0.0,02:14:00,1
0.06812129781133004,15.000906535198732,0.23,0.0,0.0,02:15:00,1
0.05047005181460399,15.000931549172419,0.17,0.0,0.0,02:16:00,1
0.07269069473589297,15.000957217852784,0.25,0.0,0.0,02:17:00,1
0.07508281231011163,15.000983557349933,0.26,0.0,0.0,02:18:00,1
0.07754933568425333,15.001010584141916,0.27,0.0,0.0,02:19:00,1
0.05542700801179606,15.001038315082369,0.19,0.0,0.0,02:20:00,1
0.03255086127957523,15.001066767408293,0.11,0.0,0.0,02:21:00,1
0.08541728585700359,15.001095958748001,0.29,0.0,0.0,02:22:00,1
0.08820367372850885,15.001125907129168,0.3,0.0,0.0,02:23:00,1
0.09107588910444622,15.001156630987065,0.31,0.0,0.0,02:24:00,1
0.09403640205093083,15.001188149172913,0.32,0.0,0.0,02:25:00,1
0.06757500191910026,15.001220480962408,0.23,0.0,0.0,02:26:00,1
0.0427979831949189,15.001253646064383,0.15,0.0,0.0,02:27:00,1
0.10347341712548119,15.001287664629631,0.36,0.0,0.0,02:28:00,1
0.10681315222844182,15.001322557259892,0.37,0.0,0.0,02:29:00,1
0.11025454755657836,15.001358345016984,0.38,0.0,0.0,02:30:00,1
0.03561101240321935,15.001395049432109,0.12,0.0,0.0,02:31:00,1
0.11745393930028938,15.001432692515309,0.4,0.0,0.0,02:32:00,1
0.12121793562483436,15.001471296765107,0.42,0.0,0.0,02:33:00,1
0.1250955955236791,15.001510885178293,0.43,0.0,0.0,02:34:00,1
0.1290901166602533,15.001551481259906,0.44,0.0,0.0,02:35:00,1
0.13320477908196884,15.00159310903336,0.46,0.0,0.0,02:36:00,1
0.1374429471093609,15.001635793050776,0.47,0.0,0.0,02:37:00,1
0.141808071261683,15.001679558403463,0.49,0.0,0.0,02:38:00,1
0.14630369021946954,15.001724430732603,0.5,0.0,0.0,02:39:00,1
0.15093343282456925,15.001770436240104,0.52,0.0,0.0,02:40:00,1
0.0612537765403057,15.001817601699639,0.21,0.0,0.0,02:41:00,1
0.08116033212666614,15.001865954467876,0.28,0.0,0.0,02:42:00,1
0.16566508643047775,15.001915522495903,0.57,0.0,0.0,02:43:00,1
0.10741988405463065,15.001966334340835,0.37,0.0,0.0,02:44:00,1
0.10332899400661895,15.002018419177615,0.35,0.0,0.0,02:45:00,1
0.07340942661859763,15.002071806811028,0.25,0.0,0.0,02:46:00,1
0.1874218093003055,15.002126527687896,0.64,0.0,0.0,02:47:00,1
0.14593830920124004,15.002182612909484,0.5,0.0,0.0,02:48:00,1
0.15714577981395875,15.002240094244119,0.54,0.0,0.0,02:49:00,1
0.20547466753114696,15.002299004139994,0.71,0.0,0.0,02:50:00,1
0.21184717864046448,15.002359375738212,0.73,0.0,0.0,02:51:00,1
0.09955450398492781,15.002421242886015,0.34,0.0,0.0,02:52:00,1
0.22515365301645282,15.002484640150241,0.77,0.0,0.0,02:53:00,1
0.23209774052593946,15.002549602831008,0.8,0.0,0.0,02:54:00,1
0.23924268434349935,15.002616166975598,0.82,0.0,0.0,02:55:00,1
0.24659386046990184,15.002684369392574,0.85,0.0,0.0,02:56:00,1
0.2541567753000094,15.002754247666136,0.87,0.0,0.0,02:57:00,1
0.2619370683852781,15.00282584017068,0.9,0.0,0.0,02:58:00,1
0.26994051524345997,15.002899186085607,0.93,0.0,0.0,02:59:00,1
0.2781730302159986,15.002974325410362,0.95,0.0,0.0,03:00:00,1
0.22180071980336502,15.0030512989797,0.76,0.0,0.0,03:01:00,1
0.29534963347053644,15.003130148479212,1.01,0.0,0.0,03:02:00,1
0.30430627094796264,15.003210916461063,1.04,0.0,0.0,03:03:00,1
0.3135170809870565,15.003293646360007,1.08,0.0,0.0,03:04:00,1
0.3229887166121293,15.003378382509624,1.11,0.0,0.0,03:05:00,1
0.33272798784437113,15.00346517015882,1.14,0.0,0.0,03:06:00,1
0.34274186490662,15.003554055488582,1.18,0.0,0.0,03:07:00,1
0.3530374814796355,15.003645085628973,1.21,0.0,0.0,03:08:00,1
0.3636221380103112,15.0037383086764,1.25,0.0,0.0,03:09:00,1
0.3745033050722765,15.003833773711147,1.29,0.0,0.0,03:10:00,1
0.3856886267793267,15.003931530815146,1.32,0.0,0.0,03:11:00,1
0.17033266082538423,15.004031631090053,0.58,0.0,0.0,03:12:00,1
0.23547233806958467,15.00413412667555,0.81,0.0,0.0,03:13:00,1
0.42114863718766865,15.004239070767962,1.45,0.0,0.0,03:14:00,1
0.43363061187985785,15.00434651763911,1.49,0.0,0.0,03:15:00,1
0.2184063974944353,15.004456522655468,0.75,0.0,0.0,03:16:00,1
0.45963862592333055,15.004569142297598,1.58,0.0,0.0,03:17:00,1
0.18075705093075387,15.00468443417984,0.62,0.0,0.0,03:18:00,1
0.4870981250868081,15.004802457070333,1.67,0.0,0.0,03:19:00,1
0.50139521673026,15.004923270911288,1.72,0.0,0.0,03:20:00,1
0.5160832384172808,15.005046936839557,1.77,0.0,0.0,03:21:00,1
0.16921662838440416,15.00517351720752,0.58,0.0,0.0,03:22:00,1
0.31118556075928433,15.005303075604239,1.07,0.0,0.0,03:23:00,1
0.5625919203055133,15.005435676876926,1.93,0.0,0.0,03:24:00,1
0.38638927087304475,15.005571387152708,1.33,0.0,0.0,03:25:00,1
0.5957378267020026,15.005710273860705,2.04,0.0,0.0,03:26:00,1
0.42960666745713466,15.005852405754403,1.47,0.0,0.0,03:27:00,1
0.6306962063159554,15.005997852934339,2.16,0.0,0.0,03:28:00,1
0.33325411318674947,15.006146686871109,1.14,0.0,0.0,03:29:00,1
0.667557403173188,15.00629898042868,2.29,0.0,0.0,03:30:00,1
0.6867308758465356,15.006454807888016,2.36,0.0,0.0,03:31:00,1
0.7064157448355664,15.00661424497104,2.42,0.0,0.0,03:32:00,1
0.7266244475353065,15.006777368864908,2.49,0.0,0.0,03:33:00,1
0.7473696888229,15.006944258246602,2.56,0.0,0.0,03:34:00,1
0.7686644458420604,15.007114993307859,2.64,0.0,0.0,03:35:00,1
0.7905219728474525,15.007289655780435,2.71,0.0,0.0,03:36:00,1
0.2690466643309856,15.00746832896169,0.92,0.0,0.0,03:37:00,1
0.6106226090431539,15.00765109774051,2.1,0.0,0.0,03:38:00,1
0.8596079764041448,15.007838048623578,2.95,0.0,0.0,03:39:00,1
0.8838548410343146,15.008029269761959,3.03,0.0,0.0,03:40:00,1
0.7105172152597651,15.008224850978063,2.44,0.0,0.0,03:41:00,1
0.934263707345308,15.008424883792918,3.21,0.0,0.0,03:42:00,1
0.9604560657570759,15.008629461453806,3.3,0.0,0.0,03:43:00,1
0.5723641729476017,15.00883867896225,1.96,0.0,0.0,03:44:00,1
1.014894902196126,15.009052633102344,3.48,0.0,0.0,03:45:00,1
1.0431736613880647,15.009271422469435,3.58,0.0,0.0,03:46:00,1
0.6028626391247355,15.009495147499173,2.07,0.0,0.0,03:47:00,1
0.755373489040945,15.0097239104969,2.59,0.0,0.0,03:48:00,1
1.1324480117729028,15.009957815667411,3.89,0.0,0.0,03:49:00,1
0.7507314640813743,15.010196969145072,2.58,0.0,0.0,03:50:00,1
1.1958367856581227,15.010441479024301,4.1,0.0,0.0,03:51:00,1
1.228747040666604,15.010691455390411,4.22,0.0,0.0,03:52:00,1
0.597280713934907,15.010947010350826,2.05,0.0,0.0,03:53:00,1
0.472229113924151,15.011208258066658,1.62,0.0,0.0,03:54:00,1
1.3325675918505335,15.011475314784663,4.57,0.0,0.0,03:55:00,1
1.3689361082925526,15.01174829886956,4.7,0.0,0.0,03:56:00,1
0.8369357236388094,15.012027330836721,2.87,0.0,0.0,03:57:00,1
1.4444368515472494,15.012312533385256,4.96,0.0,0.0,03:58:00,1
1.1781808619246923,15.012604031431446,4.04,0.0,0.0,03:59:00,1
1.0940376095754525,15.012901952142577,3.75,0.0,0.0,04:00:00,1
1.5649138122791237,15.013206424971141,5.37,0.0,0.0,04:01:00,1
1.6070870060114872,15.013517581689415,5.51,0.0,0.0,04:02:00,1
1.1672392706804717,15.013835556424437,4.01,0.0,0.0,04:03:00,1
1.6945907770932023,15.014160485693347,5.81,0.0,0.0,04:04:00,1
1.3132495795809527,15.014492508439119,4.51,0.0,0.0,04:05:00,1
1.786461425659391,15.014831766066685,6.13,0.0,0.0,04:06:00,1
1.171025357167531,15.015178402479428,4.02,0.0,0.0,04:07:00,1
1.882893706021262,15.01553256411608,6.46,0.0,0.0,04:08:00,1
1.2062215425066036,15.015894399987992,4.14,0.0,0.0,04:09:00,1
1.9840897809144267,15.0162640617168,6.81,0.0,0.0,04:10:00,1
2.036539495790965,15.01664170357248,6.99,0.0,0.0,04:11:00,1
1.1489163082136695,15.017027482511786,3.94,0.0,0.0,04:12:00,1
2.145277053694992,15.017421558217082,7.36,0.0,0.0,04:13:00,1
1.6142722536261889,15.017824093135564,5.54,0.0,0.0,04:14:00,1
1.7751612127422025,15.018235252518869,6.09,0.0,0.0,04:15:00,1
1.2849603302164232,15.018655204463073,4.41,0.0,0.0,04:16:00,1
2.378891070881629,15.019084119949087,8.16,0.0,0.0,04:17:00,1
2.4408267026426307,15.01952217288343,8.37,0.0,0.0,04:18:00,1
2.50423553838875,15.019969540139405,8.59,0.0,0.0,04:19:00,1
2.5691487029759252,15.020426401598648,8.81,0.0,0.0,04:20:00,1
2.635597874629755,15.02089294019309,9.04,0.0,0.0,04:21:00,1
2.703615292149237,15.021369341947281,9.28,0.0,0.0,04:22:00,1
1.5735843356823378,15.021855796021121,5.4,0.0,0.0,04:23:00,1
2.8444866662690815,15.022352494752965,9.76,0.0,0.0,04:24:00,1
2.917407968558149,15.022859633703128,10.01,0.0,0.0,04:25:00,1
2.992032222682266,15.023377411697755,10.26,0.0,0.0,04:26:00,1
3.0683945793034155,15.0239060308731,10.53,0.0,0.0,04:27:00,1
3.146530793418198,15.024445696720168,10.79,0.0,0.0,04:28:00,1
0.9903724972441904,15.024996618129745,3.4,0.0,0.0,04:29:00,1
3.308270880000283,15.025559007437804,11.35,0.0,0.0,04:30:00,1
3.391949350504153,15.02613308047131,11.64,0.0,0.0,04:31:00,1
3.477550889375925,15.02671905659436,11.93,0.0,0.0,04:32:00,1
1.2645409790137971,15.02731715875474,4.34,0.0,0.0,04:33:00,1
2.799082348326816,15.02792761353083,9.6,0.0,0.0,04:34:00,1
3.7462860416179846,15.028550651178884,12.85,0.0,0.0,04:35:00,1
1.1876265437079907,15.029186505680686,4.07,0.0,0.0,04:36:00,1
3.935788530801925,15.029835414791558,13.5,0.0,0.0,04:37:00,1
2.5852064643877823,15.03049762008874,8.87,0.0,0.0,04:38:00,1
4.133956795236314,15.031173367020125,14.18,0.0,0.0,04:39:00,1
4.236398257135083,15.03186290495336,14.53,0.0,0.0,04:40:00,1
4.341136752035203,15.032566487225289,14.89,0.0,0.0,04:41:00,1
4.4482172730555645,15.033284371191753,15.26,0.0,0.0,04:42:00,1
4.557685528729054,15.034016818277733,15.63,0.0,0.0,04:43:00,1
1.507085801392094,15.034764094027846,5.17,0.0,0.0,04:44:00,1
2.5052051659938033,15.035526468157165,8.59,0.0,0.0,04:45:00,1
4.900884674403722,15.036304214602396,16.81,0.0,0.0,04:46:00,1
5.020375519067641,15.03709761157336,17.22,0.0,0.0,04:47:00,1
5.14249362867179,15.037906941604827,17.64,0.0,0.0,04:48:00,1
5.267289157698092,15.038732491608659,18.06,0.0,0.0,04:49:00,1
3.461736925619752,15.039574552926274,11.87,0.0,0.0,04:50:00,1
4.413563621295534,15.040433421381422,15.14,0.0,0.0,04:51:00,1
2.411628653744838,15.041309397333277,8.27,0.0,0.0,04:52:00,1
2.155393350368727,15.042202785729819,7.39,0.0,0.0,04:53:00,1
3.6136291240075993,15.043113896161525,12.39,0.0,0.0,04:54:00,1
2.748850787001313,15.044043042915343,9.43,0.0,0.0,04:55:00,1
6.22020128784093,15.044990545028963,21.33,0.0,0.0,04:56:00,1
4.105071665413352,15.045956726345354,14.08,0.0,0.0,04:57:00,1
6.519593195466548,15.046941915567587,22.35,0.0,0.0,04:58:00,1
6.674093487749072,15.047946446313915,22.88,0.0,0.0,04:59:00,1
6.8318750167291045,15.04897065717313,23.42,0.0,0.0,05:00:00,1
6.992997591094844,15.050014891760155,23.98,0.0,0.0,05:01:00,1
7.157521867588023,15.051079498771884,24.54,0.0,0.0,05:02:00,1
4.591061621720203,15.052164832043287,15.74,0.0,0.0,05:03:00,1
7.497022432164808,15.05327125060371,25.7,0.0,0.0,05:04:00,1
7.67212433063703,15.054399118733434,26.3,0.0,0.0,05:05:00,1
7.850879164229995,15.055548806020415,26.91,0.0,0.0,05:06:00,1
8.033351923230077,15.05672068741727,27.54,0.0,0.0,05:07:00,1
8.219608482590642,15.057915143298432,28.18,0.0,0.0,05:08:00,1
8.40971560766506,15.059132559517511,28.83,0.0,0.0,05:09:00,1
6.202762166530634,15.060373327464836,21.27,0.0,0.0,05:10:00,1
8.801753101940283,15.061637844125164,30.17,0.0,0.0,05:11:00,1
4.888541391368681,15.062926512135563,16.76,0.0,0.0,05:12:00,1
5.041426832001336,15.064239739843437,17.29,0.0,0.0,05:13:00,1
9.420409531253027,15.065577941364708,32.29,0.0,0.0,05:14:00,1
9.635072677218878,15.066941536642117,33.02,0.0,0.0,05:15:00,1
9.854079133306367,15.068330951503672,33.77,0.0,0.0,05:16:00,1
3.42704239882938,15.069746617721181,11.75,0.0,0.0,05:17:00,1
7.140647415379966,15.071188973068908,24.48,0.0,0.0,05:18:00,1
10.537903846012458,15.072658461382323,36.11,0.0,0.0,05:19:00,1
10.775033724238101,15.074155532616906,36.92,0.0,0.0,05:20:00,1
11.016886715965537,15.075680642907056,37.75,0.0,0.0,05:21:00,1
8.394165707245143,15.077234254625028,28.77,0.0,0.0,05:22:00,1
11.515078205449914,15.078816836439929,39.45,0.0,0.0,05:23:00,1
11.771577179807313,15.080428863376744,40.33,0.0,0.0,05:24:00,1
8.17408875988445,15.08207081687538,28.02,0.0,0.0,05:25:00,1
6.318382020290562,15.083743184849714,21.66,0.0,0.0,05:26:00,1
12.571670100032113,15.085446461746653,43.07,0.0,0.0,05:27:00,1
8.783526483061104,15.087181148605138,30.1,0.0,0.0,05:28:00,1
13.131400639789854,15.08894775311516,44.98,0.0,0.0,05:29:00,1
13.419423173708072,15.090746789676693,45.97,0.0,0.0,05:30:00,1
13.713000244848496,15.092578779458583,46.97,0.0,0.0,05:31:00,1
8.046492912343862,15.094444250457354,27.58,0.0,0.0,05:32:00,1
10.249385492617076,15.096343737555932,35.12,0.0,0.0,05:33:00,1
14.627948543490515,15.098277782582256,50.1,48.59,2.14,05:34:00,1
14.944638537503478,15.10024693436777,51.18,49.64,2.19,05:35:00,1
5.200459203395077,15.102251748805774,17.83,0.0,0.0,05:36:00,1
15.596132458258406,15.10429278890964,53.4,51.8,2.28,05:37:00,1
11.143920807014332,15.106370624870838,38.18,0.0,0.0,05:38:00,1
16.272405968664252,15.108485834116781,55.71,54.04,2.38,05:39:00,1
16.620074144436728,15.110639001368492,56.9,55.19,2.43,05:40:00,1
16.97422607652394,15.112830718698016,58.11,56.37,2.48,05:41:00,1
17.334960101599172,15.115061585585622,59.34,57.56,2.53,05:42:00,1
11.050219699718312,15.11733220897675,37.86,0.0,0.0,05:43:00,1
18.07657268820104,15.119643203338674,61.88,60.02,2.64,05:44:00,1
18.457652829193233,15.121995190716884,63.18,61.28,2.7,05:45:00,1
10.490964898263888,15.12438880079116,35.94,0.0,0.0,05:46:00,1
10.790878750241239,15.126824670931324,36.97,0.0,0.0,05:47:00,1
19.643218637761944,15.129303446252635,67.22,65.21,2.87,05:48:00,1
20.052863043798137,15.131825779670836,68.62,66.56,2.93,05:49:00,1
20.46991144270949,15.134392331956798,70.04,67.94,2.99,05:50:00,1
16.013469181798104,15.137003771790775,54.82,53.18,2.34,05:51:00,1
21.326649576160424,15.139660775816239,72.97,70.78,3.12,05:52:00,1
21.766556379295356,15.142364028693244,74.47,72.23,3.18,05:53:00,1
22.21430130327961,15.145114223151362,75.99,73.71,3.25,05:54:00,1
11.688786507397065,15.147912060042108,40.04,0.0,0.0,05:55:00,1
23.133750063786938,15.150758248390861,79.13,76.75,3.38,05:56:00,1
23.605678514188615,15.153653505448275,80.74,78.31,3.45,05:57:00,1
24.08589430101027,15.156598556741114,82.37,79.9,3.52,05:58:00,1
24.574512041979098,15.159594136122529,84.04,81.52,3.59,05:59:00,1
15.444691101549616,15.162640985821744,52.87,51.29,2.26,06:00:00,1
25.577416409734916,15.165739856493124,87.46,84.83,3.74,06:01:00,1
18.973124787059238,15.16889150726459,64.92,62.98,2.77,06:02:00,1
26.615326661762268,15.172096705785385,90.99,88.26,3.89,06:03:00,1
27.14770508901867,15.17535622827316,92.8,90.02,3.96,06:04:00,1
27.68919205285817,15.178670859560322,94.65,91.81,4.04,06:05:00,1
28.239908383725453,15.182041393139684,96.52,93.63,4.12,06:06:00,1
28.79997576307656,15.185468631209334,98.43,95.48,4.2,06:07:00,1
29.369516712959527,15.188953384716728,100.37,97.36,4.29,06:08:00,1
29.94865458515172,15.192496473401976,102.34,99.27,4.37,06:09:00,1
30.537513549848942,15.196098725840297,104.34,101.21,4.46,06:10:00,1
31.13621858390163,15.199760979483624,106.38,103.19,4.54,06:11:00,1
31.744895458592467,15.203484080701312,108.45,105.19,4.63,06:12:00,1
32.363670726951135,15.207268884819943,110.55,107.23,4.72,06:13:00,1
32.99267171060102,15.211116256162214,112.69,109.31,4.81,06:14:00,1
33.63202648613345,15.215027068084838,114.86,111.42,4.91,06:15:00,1
24.48996450388763,15.219002203015483,83.73,81.22,3.58,06:16:00,1
